id,product_id,image_url,is_main
0278b214-6fa4-43c0-85d3-9f4f81bcfe69,f8b2a9fc-d380-42f1-8ccc-9ecd78589e60,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/f8b2a9fc-d380-42f1-8ccc-9ecd78589e60/sub_2.jpg,false
02d2d173-3aad-4e17-bdbd-59b8f30b2dae,70c3c2f0-a050-4407-b86b-49b3a1b07f79,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/70c3c2f0-a050-4407-b86b-49b3a1b07f79/main.jpg,true
02d6a8a9-88b2-4f7d-88bd-4e63b61d2af0,40152d71-076f-42cf-86b4-84f435e9527c,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/40152d71-076f-42cf-86b4-84f435e9527c/sub_4.jpg,false
02e0cbbf-9df2-4915-84b3-b26eab0f7b2a,430f70b9-2946-463a-833b-3dc97095f8ab,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/430f70b9-2946-463a-833b-3dc97095f8ab/sub_3.jpg,false
0300f30f-331f-40ab-80ee-602958c35772,dfe6ca02-2cc0-4047-92a2-5862e8fe175a,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/dfe6ca02-2cc0-4047-92a2-5862e8fe175a/sub_1.jpg,false
03019a8b-e005-42be-84f2-e6e9c4e0a204,ade40b23-223b-4146-9293-2890b97fe705,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/ade40b23-223b-4146-9293-2890b97fe705/sub_4.jpg,false
03590b4d-51ff-4c6c-bfcd-27d654893357,fb1720e6-3c49-4d61-8bb2-e33f07174145,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/fb1720e6-3c49-4d61-8bb2-e33f07174145/sub_1.jpg,false
03a4d3ee-5d37-4ee6-83c8-eac4959d6ce4,00efa492-be06-4517-bdc1-fef198c8ac2b,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/00efa492-be06-4517-bdc1-fef198c8ac2b/sub_4.jpg,false
03a5b75b-14cb-4bc6-8f7f-a51447a6c4b4,be21eec2-b6d7-4634-b0ae-800ef1eb2817,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/be21eec2-b6d7-4634-b0ae-800ef1eb2817/main.jpg,true
03a8d556-76d9-480f-9036-96966fed684e,463b9924-4723-450d-91ea-8232540cf088,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/463b9924-4723-450d-91ea-8232540cf088/sub_2.jpg,false
03baec7d-cae4-4f5b-8de8-49a356ab1afb,3b747f31-38b2-4f11-a550-89cccc2abbdd,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/3b747f31-38b2-4f11-a550-89cccc2abbdd/sub_3.jpg,false
04245ffe-a57d-420e-b0dd-6c01a6d806fd,f6303302-51fa-42dc-8aec-e0c9bf8bbbb9,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/f6303302-51fa-42dc-8aec-e0c9bf8bbbb9/sub_3.jpg,false
043272d6-fd7f-4abf-9da0-fb5f1bb68bd2,463b9924-4723-450d-91ea-8232540cf088,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/463b9924-4723-450d-91ea-8232540cf088/sub_3.jpg,false
04513cfa-d08d-4d03-9f70-2f6f5ccfa085,a745e358-2ba9-4e8b-b8e4-1c8ca6eebe8c,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/a745e358-2ba9-4e8b-b8e4-1c8ca6eebe8c/sub_1.jpg,false
045f72cb-eb2c-4f06-804c-3d9d3a9c9fd1,a57371ff-948a-4f74-811d-c04d943d2edb,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/a57371ff-948a-4f74-811d-c04d943d2edb/main.jpg,true
04bfb04d-611b-4cb3-96b2-7d79f94bbaa0,1e70ee2d-b768-4781-938b-e819dac11fc0,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1e70ee2d-b768-4781-938b-e819dac11fc0/main.jpg,true
056920f8-33fc-4589-b6c5-fa68aeac7d74,6f0c4513-ddf6-4617-a4b4-deb1208479ad,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/6f0c4513-ddf6-4617-a4b4-deb1208479ad/sub_3.jpg,false
057cf284-061f-4d0b-83c3-6cfee9666b0f,3c6e7155-6225-4d58-9e3e-a9d44ff5d99e,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/3c6e7155-6225-4d58-9e3e-a9d44ff5d99e/sub_1.jpg,false
057dc9b8-8771-428b-847e-a1a8067e2f12,991cf895-5dfc-44c6-a83f-1a6330be68d2,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/991cf895-5dfc-44c6-a83f-1a6330be68d2/sub_3.jpg,false
0602a83a-677b-4a2f-a82f-9257cf6fa536,13f58b05-6783-48d2-8db4-8e1b637ea740,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/13f58b05-6783-48d2-8db4-8e1b637ea740/main.jpg,true
061df43b-2117-45af-abba-cae7f47fe232,8c5d9e3e-9d61-4710-9ce7-ae97b1f2237c,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/8c5d9e3e-9d61-4710-9ce7-ae97b1f2237c/sub_4.jpg,false
062697eb-f8d7-411a-8090-8a91754155e7,bb813c12-f0f8-491f-aab6-597f9a362e15,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/bb813c12-f0f8-491f-aab6-597f9a362e15/sub_2.jpg,false
0640a83f-576f-474f-b65f-6fad904759b0,866632e2-92f5-4a6e-9cbe-85ad4ca08289,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/866632e2-92f5-4a6e-9cbe-85ad4ca08289/sub_2.jpg,false
067adff4-8b73-4c92-8b2e-56aeed069bc4,7fdd0e6d-0790-4885-9664-7b4d75e494a8,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/7fdd0e6d-0790-4885-9664-7b4d75e494a8/sub_1.jpg,false
06ab82b3-f20d-4347-9331-2d501adf11ab,0b5926a6-748b-4c67-944b-43e7b91cc787,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/0b5926a6-748b-4c67-944b-43e7b91cc787/sub_4.jpg,false
06e2bfe4-1459-49b1-a6e9-efd356220e07,1e70ee2d-b768-4781-938b-e819dac11fc0,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1e70ee2d-b768-4781-938b-e819dac11fc0/sub_4.jpg,false
0729b50d-d8d1-482b-aea6-194bc4486775,0c3841b5-b3aa-4cce-84d0-7d9555a92dac,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/0c3841b5-b3aa-4cce-84d0-7d9555a92dac/sub_4.jpg,false
075ebfbd-37a0-4dad-bb53-d96f632ecec5,ac08316f-5656-4f95-b5d1-a779ec1f604f,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/ac08316f-5656-4f95-b5d1-a779ec1f604f/sub_4.jpg,false
07678d3e-049c-4fb8-96eb-addcba0310be,56c45ba8-4f18-405e-b05c-daa2437c0607,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/56c45ba8-4f18-405e-b05c-daa2437c0607/sub_1.jpg,false
0785a8b7-2665-4765-aa52-bf2bb55bb183,52b50de2-a6f0-4099-a708-c313dc1c0f88,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/52b50de2-a6f0-4099-a708-c313dc1c0f88/sub_2.jpg,false
07cde11a-9ccd-4bb0-b948-e46d4e8dbd4c,3a77e105-2633-41b3-90ec-9c9daed96ea3,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/3a77e105-2633-41b3-90ec-9c9daed96ea3/sub_3.jpg,false
08498eb0-3835-4d95-97eb-85124cd2f7bf,c94b614d-a82e-431f-a40d-09e3f4d588ac,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/c94b614d-a82e-431f-a40d-09e3f4d588ac/sub_1.jpg,false
08545189-f8b1-4145-b935-382f9c8dca47,432b49b3-69ed-4b6e-946e-67fe99f4395d,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/432b49b3-69ed-4b6e-946e-67fe99f4395d/sub_3.jpg,false
08a90072-ebb1-4b54-88f2-6f3cd3aed4ea,2e6a3d7c-5c24-4e57-94a6-d54a1c73afcc,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/2e6a3d7c-5c24-4e57-94a6-d54a1c73afcc/main.jpg,true
08ce1509-3f13-461f-9bdf-e873b27d0065,3d586d4d-fbcc-4ae9-b0be-33df899c005f,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/3d586d4d-fbcc-4ae9-b0be-33df899c005f/sub_4.jpg,false
08e83699-0d34-421e-8c7f-1ed3bd5e4bbd,eb87e509-ea0d-4e03-b4d3-511284c4bf04,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/eb87e509-ea0d-4e03-b4d3-511284c4bf04/sub_1.jpg,false
08f5095c-a117-4418-aa94-6cfd7f99880c,c249e498-acc6-4fdd-b9cb-cf1bc1802478,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/c249e498-acc6-4fdd-b9cb-cf1bc1802478/main.jpg,true
092c3a3a-4a37-4e9d-aeb6-5db4e1987d0c,1e469aa8-a78f-4763-bdc1-bcf90e548c33,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1e469aa8-a78f-4763-bdc1-bcf90e548c33/sub_4.jpg,false
0974504b-81fb-448f-a1dc-ade81083a9ab,dd0ef440-2f39-4a72-99ba-40c579617aae,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/dd0ef440-2f39-4a72-99ba-40c579617aae/sub_2.jpg,false
09789671-93de-44c9-a679-46e5c9f9d234,cf584ea5-7ccb-4052-818e-bb06802ac4a5,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/cf584ea5-7ccb-4052-818e-bb06802ac4a5/sub_4.jpg,false
0978e2f7-b0c5-4095-b553-7a527e621afd,d8a12050-c10c-41ac-8156-b8207d5b0674,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/d8a12050-c10c-41ac-8156-b8207d5b0674/sub_3.jpg,false
097e80d1-aaa0-4b24-b5fb-ccb575a6f110,595e2fbc-4daf-42d7-a3de-17bcb7eb818c,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/595e2fbc-4daf-42d7-a3de-17bcb7eb818c/sub_3.jpg,false
0994b5e3-33f8-4c0d-b78b-8f8c3ea233e0,143b566c-0ce9-41bc-9c5e-96425d9a9939,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/143b566c-0ce9-41bc-9c5e-96425d9a9939/main.jpg,true
09a22427-5ca5-4cfa-a2d1-16066bd5f2fc,839929d0-5870-4759-866e-dcff302ae8c8,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/839929d0-5870-4759-866e-dcff302ae8c8/sub_2.jpg,false
09a9ca50-be22-48eb-a981-b2d80db5cb32,75f34259-41e1-4e2e-9eb5-7de33b1c1285,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/75f34259-41e1-4e2e-9eb5-7de33b1c1285/sub_1.jpg,false
09b15a80-7814-45b3-ad05-ae0e8cf2d9da,96d9e248-e42c-455d-aead-49688b4bdb45,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/96d9e248-e42c-455d-aead-49688b4bdb45/main.jpg,true
09b66d5f-fbf1-4ba4-b6b6-ef000dcdf024,1ec24ed2-aa6e-4975-9d72-e33fc9002a3d,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1ec24ed2-aa6e-4975-9d72-e33fc9002a3d/sub_1.jpg,false
09e75359-be8a-4145-9bc3-3071bbf8a606,2e6a3d7c-5c24-4e57-94a6-d54a1c73afcc,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/2e6a3d7c-5c24-4e57-94a6-d54a1c73afcc/sub_2.jpg,false
0a5905a8-b052-4028-8bff-c99c9b7a492a,bbd1c76b-14d1-4061-8159-2a9149961f4e,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/bbd1c76b-14d1-4061-8159-2a9149961f4e/sub_1.jpg,false
0aa22b0d-e009-408b-a4dd-c6b986a757ec,9bb02cc3-108e-4dd7-b298-561c11347979,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/9bb02cc3-108e-4dd7-b298-561c11347979/sub_3.jpg,false
0ac06da5-8301-4265-801b-72680f71d6e6,b9601aa0-3c39-4f91-8716-c367d512acdc,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/b9601aa0-3c39-4f91-8716-c367d512acdc/sub_4.jpg,false
0b25c916-fe61-4aed-9ccc-45822fa0b3ad,615f1ab1-d0c6-4e40-8177-4af95624a879,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/615f1ab1-d0c6-4e40-8177-4af95624a879/sub_1.jpg,false
0b2a253b-125c-4ea2-a1d6-5598ffa41e99,cd2328dc-5d15-4cab-805c-fdb5319e4c05,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/cd2328dc-5d15-4cab-805c-fdb5319e4c05/sub_4.jpg,false
0b3d372f-ee3f-444d-ae4f-3e8ee2c842e1,430f70b9-2946-463a-833b-3dc97095f8ab,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/430f70b9-2946-463a-833b-3dc97095f8ab/sub_2.jpg,false
0ba7e8c9-7593-40c7-a766-97188543785c,63f16e7b-0b02-4a08-b33a-70c4c015b709,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/63f16e7b-0b02-4a08-b33a-70c4c015b709/sub_1.jpg,false
0bff0574-8b48-4959-bff6-32d1d4e470d7,7f04f7dd-66c1-44c8-a059-fd8a81506f41,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/7f04f7dd-66c1-44c8-a059-fd8a81506f41/sub_3.jpg,false
0c208789-7610-45e6-b7c1-828323daf393,5de0988e-0341-4786-9713-afea8d83e213,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/5de0988e-0341-4786-9713-afea8d83e213/sub_1.jpg,false
0c4bde00-487d-4a7b-af4a-0b6af785a7e2,ca8dcc04-94c4-4050-82c6-60f924459d9b,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/ca8dcc04-94c4-4050-82c6-60f924459d9b/sub_1.jpg,false
0c7fc5cf-87b7-47a6-9ea6-e822c892d8c0,1ea44b80-c6f6-4940-8b5f-d00a3247832b,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1ea44b80-c6f6-4940-8b5f-d00a3247832b/sub_1.jpg,false
0cc5a3e2-e8a9-411c-9e60-4240c265e66d,ade40b23-223b-4146-9293-2890b97fe705,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/ade40b23-223b-4146-9293-2890b97fe705/sub_1.jpg,false
0cd96d04-dc55-4c6f-b1e1-876eed174815,2206ae7f-356e-4a69-b793-e3fc310bcadd,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/2206ae7f-356e-4a69-b793-e3fc310bcadd/main.jpg,true
0ce53a32-e8e2-4ae2-be99-6f3ce2cdf923,99ba53f0-3428-4951-a050-7564294485a8,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/99ba53f0-3428-4951-a050-7564294485a8/sub_1.jpg,false
0d5bf7cb-60af-49f9-ba41-d35ccbd88e59,bbd1c76b-14d1-4061-8159-2a9149961f4e,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/bbd1c76b-14d1-4061-8159-2a9149961f4e/sub_3.jpg,false
0d80d3ee-e8bf-4824-ac3e-5dc2d372ae1b,7fdd0e6d-0790-4885-9664-7b4d75e494a8,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/7fdd0e6d-0790-4885-9664-7b4d75e494a8/main.jpg,true
0d8dc7e2-7e03-452e-8b31-edcf7f3a8713,eb87e509-ea0d-4e03-b4d3-511284c4bf04,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/eb87e509-ea0d-4e03-b4d3-511284c4bf04/main.jpg,true
0da0d41d-0d52-42ed-8e4e-fc8fa68a3953,07076644-341d-4129-9645-d6555f955166,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/07076644-341d-4129-9645-d6555f955166/sub_4.jpg,false
0df0eade-468f-4161-9180-edc50799fc76,3d586d4d-fbcc-4ae9-b0be-33df899c005f,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/3d586d4d-fbcc-4ae9-b0be-33df899c005f/sub_3.jpg,false
0e00214e-06c0-4d03-bc36-35d6dc3a3892,95f88149-893d-4c20-bb97-9bf443f71739,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/95f88149-893d-4c20-bb97-9bf443f71739/sub_4.jpg,false
0e0149e2-3596-414f-93a3-d6efa4814f22,c3e1f682-e192-4ba3-bc00-aabde16dd361,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/c3e1f682-e192-4ba3-bc00-aabde16dd361/sub_2.jpg,false
0e224653-e596-48f2-b068-89738201afe1,7142b4d2-149b-4f07-ab5c-cb7a16e3b778,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/7142b4d2-149b-4f07-ab5c-cb7a16e3b778/sub_2.jpg,false
0ec0605f-b1b7-4b0a-87d1-4da4a0028aa6,abc271b9-a8f0-4349-b049-9ec271dd6ed2,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/abc271b9-a8f0-4349-b049-9ec271dd6ed2/main.jpg,true
0eda874e-5a6a-4797-b9de-f34ddc9a29f6,86108771-1f6c-4d02-8cea-8395847a371b,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/86108771-1f6c-4d02-8cea-8395847a371b/sub_2.jpg,false
0f40fefa-c3a1-4f24-b9ca-d4369641e8d0,1bc6d7b0-35c1-42ad-90e8-e16989ba7345,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1bc6d7b0-35c1-42ad-90e8-e16989ba7345/sub_4.jpg,false
0f5f8f61-d700-4a4f-8994-34a883e75343,1f66795e-2576-44dd-bc7c-f4bc7f0b5b3a,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/1f66795e-2576-44dd-bc7c-f4bc7f0b5b3a/sub_3.jpg,false
0f7e6d67-0df5-4ccb-8d57-441c2b59d2ff,8132ca59-ece5-4025-899d-c676025fe43e,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/8132ca59-ece5-4025-899d-c676025fe43e/sub_2.jpg,false
0f83f615-e0a9-435e-ad47-d0a8c5b5a5c6,98ad6824-d212-4b15-8115-92ed3417f859,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/98ad6824-d212-4b15-8115-92ed3417f859/sub_1.jpg,false
0fe05c4a-1d1f-4fb3-8005-0b5e099b9555,5f22117f-f4e4-4e22-9c33-7593dc747b72,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/5f22117f-f4e4-4e22-9c33-7593dc747b72/sub_1.jpg,false
1001867a-7984-496a-83d9-fef376c07d17,38b33fff-9988-418e-b878-009b434a8f0c,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/38b33fff-9988-418e-b878-009b434a8f0c/sub_2.jpg,false
10028ea2-21ad-4564-aba8-888d48d8e153,2e2f3f47-a04b-4400-a750-3b6980f2c147,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/2e2f3f47-a04b-4400-a750-3b6980f2c147/sub_2.jpg,false
100a2da9-4e8b-4939-8b66-be814993d1a0,bfda8209-8532-4f62-a30f-7c17aae54384,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/bfda8209-8532-4f62-a30f-7c17aae54384/sub_3.jpg,false
10205d99-d4ac-4208-9178-e5a1d97e22dd,5ca04ac2-8bdb-4d64-92dc-2d1445500faa,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/5ca04ac2-8bdb-4d64-92dc-2d1445500faa/sub_3.jpg,false
102b6d45-daad-46f5-b8a9-bdc3e4f00287,d82e8daa-0fdf-45e5-bfa1-08bb789fd9e2,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/d82e8daa-0fdf-45e5-bfa1-08bb789fd9e2/sub_1.jpg,false
105877a6-9c4d-4f78-8453-a5623d257720,099716d9-56d3-42f1-98c5-fabd8ef8afed,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/099716d9-56d3-42f1-98c5-fabd8ef8afed/sub_3.jpg,false
107b6bf7-0888-4316-b818-85d7d760e2e1,08e02752-ab7a-4858-bbcb-eb316c2c5a6e,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/08e02752-ab7a-4858-bbcb-eb316c2c5a6e/sub_4.jpg,false
11148692-d68a-4220-9870-bc562de9b9d4,34e4137b-3319-47ba-b3cd-82bd219aa67a,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/34e4137b-3319-47ba-b3cd-82bd219aa67a/sub_1.jpg,false
119c9997-61b1-4c82-b971-c47a93585ad7,3b747f31-38b2-4f11-a550-89cccc2abbdd,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/3b747f31-38b2-4f11-a550-89cccc2abbdd/sub_2.jpg,false
11c160a3-8e9a-4bb8-9cf7-6e820d4bb5a2,80eabc49-bd17-4ab0-87f0-b0991c71b0f3,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/80eabc49-bd17-4ab0-87f0-b0991c71b0f3/main.jpg,true
11d749ce-d865-47c6-b37f-ae2efa11e1c7,6a183826-ff20-4ccf-a946-01304f933960,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/6a183826-ff20-4ccf-a946-01304f933960/sub_4.jpg,false
11dc8be8-5742-444a-ad05-c46faca9da69,9fd68ba5-6e3f-4363-8c15-5d48f23f7153,https://ttgydbwycgxenhhqiicf.supabase.co/storage/v1/object/public/product_images/9fd68ba5-6e3f-4363-8c15-5d48f23f7153/main.jpg,true
